ano_campeonato,data,horario,rodada,estadio,arbitro,publico,publico_max,time_man,time_vis,tecnico_man,tecnico_vis,colocacao_man,colocacao_vis,valor_equipe_titular_man,valor_equipe_titular_vis,idade_media_titular_man,idade_media_titular_vis,gols_man,gols_vis,gols_1_tempo_man,gols_1_tempo_vis,escanteios_man,escanteios_vis,faltas_man,faltas_vis,chutes_bola_parada_man,chutes_bola_parada_vis,defesas_man,defesas_vis,impedimentos_man,impedimentos_vis,chutes_man,chutes_vis,chutes_fora_man,chutes_fora_vis
2003,2003-06-29,11:00,15,Estádio Durival Britto e Silva,,,,Paraná,Atlético-MG,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-07-31,01:30,15,Estádio de Hailé Pinheiro,,,,Goiás EC,Ponte Preta,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-07-05,09:00,16,Estádio São Januário,,,,Vasco da Gama,Paraná,,,,,,,,,1,4,,,,,,,,,,,,,,,,
2003,2003-07-05,09:00,16,Estádio Cícero Pompeu de Toledo,,,,São Paulo,São Caetano,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-07-05,09:00,16,Estádio Orlando Scarpelli,,,,Figueirense FC,Cruzeiro,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-07-05,09:00,16,Estádio Raimundo Sampaio,,,,Atlético-MG,Paysandu SC,,,,,,,,,3,2,,,,,,,,,,,,,,,,
2003,2003-07-06,09:00,16,Arena do Grêmio,,,,Grêmio,Flamengo,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-07-06,09:00,16,Estádio Brinco de Ouro da Princesa,,,,Guarani,Goiás EC,,,,,,,,,3,2,,,,,,,,,,,,,,,,
2003,2003-07-06,09:00,16,Arena da Baixada,,,,Atlético-PR,Corinthians,,,,,,,,,3,1,,,,,,,,,,,,,,,,
2003,2003-07-06,09:00,16,Estádio Alfredo Jaconi,,,,Juventude,Internacional,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-07-06,09:00,16,Estádio Governador Plácido Castelo,,,,Fortaleza,Criciúma EC,,,,,,,,,0,1,,,,,,,,,,,,,,,,
2003,2003-07-06,09:00,16,Estádio Manoel Barradas,,,,EC Vitória,Ponte Preta,,,,,,,,,1,4,,,,,,,,,,,,,,,,
2003,2003-07-06,11:00,16,Estádio Urbano Caldeira,,,,Santos FC,Coritiba FC,,,,,,,,,3,1,,,,,,,,,,,,,,,,
2003,2003-07-06,11:00,16,Estádio Jornalista Mário Filho,,,,Fluminense,EC Bahia,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-07-09,09:00,17,Estádio Municipal Anacleto Campanella,,,,São Caetano,Atlético-PR,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-07-09,09:00,17,Neo Química Arena,,,,Corinthians,Santos FC,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-07-10,01:30,17,Estádio Governador Magalhães Pinto,,,,Cruzeiro,Fortaleza,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-07-10,01:30,17,Arena Fonte Nova,,,,EC Bahia,Guarani,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-07-10,01:30,17,Estádio Estadual Jornalista Edgar Augusto Proença,,,,Paysandu SC,Figueirense FC,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-07-10,01:30,17,Estádio de Hailé Pinheiro,,,,Goiás EC,EC Vitória,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-07-10,01:30,17,Estádio Jornalista Mário Filho,,,,Flamengo,Juventude,,,,,,,,,2,1,,,,,,,,,,,,,,,,
2003,2003-07-10,02:40,17,Estádio Beira-Rio,,,,Internacional,Vasco da Gama,,,,,,,,,2,1,,,,,,,,,,,,,,,,
2003,2003-07-10,02:40,17,Estádio Major Antônio Couto Pereira,,,,Coritiba FC,São Paulo,,,,,,,,,0,2,,,,,,,,,,,,,,,,
2003,2003-07-11,01:30,17,Estádio Moisés Lucarelli,,,,Ponte Preta,Fluminense,,,,,,,,,3,0,,,,,,,,,,,,,,,,
2003,2003-07-11,01:30,17,Estádio Heriberto Hülse,,,,Criciúma EC,Atlético-MG,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-07-11,01:30,17,Estádio Durival Britto e Silva,,,,Paraná,Grêmio,,,,,,,,,3,1,,,,,,,,,,,,,,,,
2003,2003-07-12,09:00,18,Arena da Baixada,,,,Atlético-PR,Goiás EC,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-07-12,09:00,18,Estádio Governador Plácido Castelo,,,,Fortaleza,Internacional,,,,,,,,,3,0,,,,,,,,,,,,,,,,
2003,2003-07-12,11:00,18,Estádio São Januário,,,,Vasco da Gama,Paysandu SC,,,,,,,,,0,2,,,,,,,,,,,,,,,,
2003,2003-07-13,09:00,18,Estádio Raimundo Sampaio,,,,Atlético-MG,Flamengo,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-07-13,09:00,18,Estádio Moisés Lucarelli,,,,Ponte Preta,EC Bahia,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-07-13,09:00,18,Neo Química Arena,,,,Corinthians,Coritiba FC,,,,,,,,,0,1,,,,,,,,,,,,,,,,
2003,2003-07-13,09:00,18,Estádio Heriberto Hülse,,,,Criciúma EC,Juventude,,,,,,,,,3,0,,,,,,,,,,,,,,,,
2003,2003-07-13,09:00,18,Estádio Orlando Scarpelli,,,,Figueirense FC,Paraná,,,,,,,,,4,2,,,,,,,,,,,,,,,,
2003,2003-07-13,09:00,18,Estádio Municipal Anacleto Campanella,,,,São Caetano,Guarani,,,,,,,,,0,2,,,,,,,,,,,,,,,,
2003,2003-07-13,09:00,18,Estádio Jornalista Mário Filho,,,,Fluminense,São Paulo,,,,,,,,,1,3,,,,,,,,,,,,,,,,
2003,2003-07-13,11:00,18,Arena do Grêmio,,,,Grêmio,Cruzeiro,,,,,,,,,0,1,,,,,,,,,,,,,,,,
2003,2003-07-13,11:00,18,Estádio Manoel Barradas,,,,EC Vitória,Santos FC,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-07-17,01:30,19,Estádio Jornalista Mário Filho,,,,Flamengo,Fortaleza,,,,,,,,,0,2,,,,,,,,,,,,,,,,
2003,2003-07-17,01:30,19,Estádio Alfredo Jaconi,,,,Juventude,Figueirense FC,,,,,,,,,1,2,,,,,,,,,,,,,,,,
2003,2003-07-17,01:30,19,Arena Fonte Nova,,,,EC Bahia,São Caetano,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-07-17,01:30,19,Estádio Major Antônio Couto Pereira,,,,Coritiba FC,Fluminense,,,,,,,,,3,0,,,,,,,,,,,,,,,,
2003,2003-07-17,01:30,19,Estádio Brinco de Ouro da Princesa,,,,Guarani,EC Vitória,,,,,,,,,2,2,,,,,,,,,,,,,,,,
2003,2003-07-17,01:30,19,Estádio Beira-Rio,,,,Internacional,Atlético-MG,,,,,,,,,3,3,,,,,,,,,,,,,,,,
2003,2003-07-17,02:40,19,Estádio Urbano Caldeira,,,,Santos FC,Ponte Preta,,,,,,,,,2,1,,,,,,,,,,,,,,,,
2003,2003-07-17,02:40,19,Estádio Governador Magalhães Pinto,,,,Cruzeiro,Vasco da Gama,,,,,,,,,4,1,,,,,,,,,,,,,,,,
2003,2003-07-17,02:40,19,Estádio de Hailé Pinheiro,,,,Goiás EC,Corinthians,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-07-18,01:30,19,Estádio Estadual Jornalista Edgar Augusto Proença,,,,Paysandu SC,Grêmio,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-07-18,01:30,19,Estádio Cícero Pompeu de Toledo,,,,São Paulo,Atlético-PR,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-08-01,01:30,19,Estádio Durival Britto e Silva,,,,Paraná,Criciúma EC,,,,,,,,,2,1,,,,,,,,,,,,,,,,
2003,2003-07-19,09:00,20,Estádio Jornalista Mário Filho,,,,Fluminense,Santos FC,,,,,,,,,1,4,,,,,,,,,,,,,,,,
2003,2003-07-19,09:00,20,Neo Química Arena,,,,Corinthians,Guarani,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-07-19,09:00,20,Estádio Governador Plácido Castelo,,,,Fortaleza,Atlético-MG,,,,,,,,,4,3,,,,,,,,,,,,,,,,
2003,2003-07-19,11:00,20,Estádio Beira-Rio,,,,Internacional,Figueirense FC,,,,,,,,,3,0,,,,,,,,,,,,,,,,
2003,2003-07-20,09:00,20,Estádio Alfredo Jaconi,,,,Juventude,Paysandu SC,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-07-20,09:00,20,Arena da Baixada,,,,Atlético-PR,EC Bahia,,,,,,,,,2,1,,,,,,,,,,,,,,,,
2003,2003-07-20,09:00,20,Estádio Moisés Lucarelli,,,,Ponte Preta,Coritiba FC,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-07-20,09:00,20,Estádio Heriberto Hülse,,,,Criciúma EC,Flamengo,,,,,,,,,4,3,,,,,,,,,,,,,,,,
2003,2003-07-20,09:00,20,Estádio de Hailé Pinheiro,,,,Goiás EC,São Caetano,,,,,,,,,2,1,,,,,,,,,,,,,,,,
2003,2003-07-20,09:00,20,Estádio Manoel Barradas,,,,EC Vitória,São Paulo,,,,,,,,,0,2,,,,,,,,,,,,,,,,
2003,2003-07-20,11:00,20,Estádio Governador Magalhães Pinto,,,,Cruzeiro,Paraná,,,,,,,,,5,1,,,,,,,,,,,,,,,,
2003,2003-07-20,11:00,20,Estádio São Januário,,,,Vasco da Gama,Grêmio,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-07-24,01:30,21,Estádio Durival Britto e Silva,,,,Paraná,Fortaleza,,,,,,,,,4,1,,,,,,,,,,,,,,,,
2003,2003-07-24,01:30,21,Estádio Raimundo Sampaio,,,,Atlético-MG,Juventude,,,,,,,,,2,1,,,,,,,,,,,,,,,,
2003,2003-07-24,01:30,21,Estádio Estadual Jornalista Edgar Augusto Proença,,,,Paysandu SC,Cruzeiro,,,,,,,,,3,0,,,,,,,,,,,,,,,,
2003,2003-07-24,01:30,21,Estádio Brinco de Ouro da Princesa,,,,Guarani,Atlético-PR,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-07-24,02:40,21,Estádio Orlando Scarpelli,,,,Figueirense FC,Vasco da Gama,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-07-24,02:40,21,Estádio Urbano Caldeira,,,,Santos FC,Goiás EC,,,,,,,,,3,3,,,,,,,,,,,,,,,,
2003,2003-07-24,02:40,21,Arena Fonte Nova,,,,EC Bahia,Corinthians,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-07-25,01:30,21,Estádio Major Antônio Couto Pereira,,,,Coritiba FC,EC Vitória,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-07-25,01:30,21,Arena do Grêmio,,,,Grêmio,Criciúma EC,,,,,,,,,0,2,,,,,,,,,,,,,,,,
2003,2003-07-25,01:30,21,Estádio Jornalista Mário Filho,,,,Flamengo,Internacional,,,,,,,,,2,1,,,,,,,,,,,,,,,,
2003,2003-07-25,01:30,21,Estádio Municipal Anacleto Campanella,,,,São Caetano,Fluminense,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-07-25,01:30,21,Estádio Cícero Pompeu de Toledo,,,,São Paulo,Ponte Preta,,,,,,,,,1,2,,,,,,,,,,,,,,,,
2003,2003-07-26,09:00,22,Estádio Urbano Caldeira,,,,Santos FC,Vasco da Gama,,,,,,,,,2,1,,,,,,,,,,,,,,,,
2003,2003-07-26,09:00,22,Estádio de Hailé Pinheiro,,,,Goiás EC,Atlético-MG,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-07-26,09:00,22,Arena da Baixada,,,,Atlético-PR,Paysandu SC,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-07-27,02:00,22,Estádio Governador Plácido Castelo,,,,Fortaleza,Ponte Preta,,,,,,,,,2,3,,,,,,,,,,,,,,,,
2003,2003-07-27,09:00,22,Estádio Alfredo Jaconi,,,,Juventude,Fluminense,,,,,,,,,2,1,,,,,,,,,,,,,,,,
2003,2003-07-27,09:00,22,Estádio Jornalista Mário Filho,,,,Flamengo,São Paulo,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-07-27,09:00,22,Estádio Heriberto Hülse,,,,Criciúma EC,Coritiba FC,,,,,,,,,2,3,,,,,,,,,,,,,,,,
2003,2003-07-27,09:00,22,Estádio Brinco de Ouro da Princesa,,,,Guarani,Figueirense FC,,,,,,,,,3,0,,,,,,,,,,,,,,,,
2003,2003-07-27,09:00,22,Estádio Manoel Barradas,,,,EC Vitória,Paraná,,,,,,,,,0,3,,,,,,,,,,,,,,,,
2003,2003-07-27,09:00,22,Neo Química Arena,,,,Corinthians,Grêmio,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-07-27,11:00,22,Estádio Governador Magalhães Pinto,,,,Cruzeiro,EC Bahia,,,,,,,,,5,2,,,,,,,,,,,,,,,,
2003,2003-07-27,11:00,22,Estádio Beira-Rio,,,,Internacional,São Caetano,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-08-02,09:00,23,Estádio Jornalista Mário Filho,,,,Fluminense,Cruzeiro,,,,,,,,,2,2,,,,,,,,,,,,,,,,
2003,2003-08-02,09:00,23,Arena do Grêmio,,,,Grêmio,Santos FC,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-08-02,11:00,23,Estádio Cícero Pompeu de Toledo,,,,São Paulo,Internacional,,,,,,,,,0,2,,,,,,,,,,,,,,,,
2003,2003-08-02,11:00,23,Estádio Municipal Anacleto Campanella,,,,São Caetano,Juventude,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-08-03,09:00,23,Estádio Orlando Scarpelli,,,,Figueirense FC,Goiás EC,,,,,,,,,0,1,,,,,,,,,,,,,,,,
2003,2003-08-03,09:00,23,Estádio Durival Britto e Silva,,,,Paraná,Corinthians,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-08-03,09:00,23,Estádio Estadual Jornalista Edgar Augusto Proença,,,,Paysandu SC,Guarani,,,,,,,,,6,1,,,,,,,,,,,,,,,,
2003,2003-08-03,09:00,23,Estádio Major Antônio Couto Pereira,,,,Coritiba FC,Fortaleza,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-08-03,09:00,23,Arena Fonte Nova,,,,EC Bahia,Criciúma EC,,,,,,,,,2,2,,,,,,,,,,,,,,,,
2003,2003-08-03,09:00,23,Estádio Moisés Lucarelli,,,,Ponte Preta,Flamengo,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-08-03,11:00,23,Estádio São Januário,,,,Vasco da Gama,Atlético-PR,,,,,,,,,2,1,,,,,,,,,,,,,,,,
2003,2003-08-03,11:00,23,Estádio Raimundo Sampaio,,,,Atlético-MG,EC Vitória,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-07,01:30,24,Estádio Manoel Barradas,,,,EC Vitória,Paysandu SC,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-08-07,01:30,24,Arena da Baixada,,,,Atlético-PR,Paraná,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-07,01:30,24,Estádio Heriberto Hülse,,,,Criciúma EC,São Caetano,,,,,,,,,0,1,,,,,,,,,,,,,,,,
2003,2003-08-07,01:30,24,Estádio Governador Plácido Castelo,,,,Fortaleza,Fluminense,,,,,,,,,3,1,,,,,,,,,,,,,,,,
2003,2003-08-07,01:30,24,Estádio Alfredo Jaconi,,,,Juventude,Ponte Preta,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-08-07,02:40,24,Estádio Urbano Caldeira,,,,Santos FC,Atlético-MG,,,,,,,,,3,3,,,,,,,,,,,,,,,,
2003,2003-08-07,02:40,24,Estádio de Hailé Pinheiro,,,,Goiás EC,Vasco da Gama,,,,,,,,,3,1,,,,,,,,,,,,,,,,
2003,2003-08-07,02:40,24,Estádio Governador Magalhães Pinto,,,,Cruzeiro,São Paulo,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-08-07,08:00,24,Estádio Beira-Rio,,,,Internacional,Coritiba FC,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-08,01:30,24,Estádio Jornalista Mário Filho,,,,Flamengo,EC Bahia,,,,,,,,,6,0,,,,,,,,,,,,,,,,
2003,2003-08-08,01:30,24,Neo Química Arena,,,,Corinthians,Figueirense FC,,,,,,,,,0,1,,,,,,,,,,,,,,,,
2003,2003-08-08,01:30,24,Estádio Brinco de Ouro da Princesa,,,,Guarani,Grêmio,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-08-09,09:00,25,Estádio Jornalista Mário Filho,,,,Fluminense,Criciúma EC,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-08-09,09:00,25,Estádio Municipal Anacleto Campanella,,,,São Caetano,Cruzeiro,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-08-09,09:00,25,Estádio Durival Britto e Silva,,,,Paraná,Santos FC,,,,,,,,,1,2,,,,,,,,,,,,,,,,
2003,2003-08-09,11:00,25,Estádio Cícero Pompeu de Toledo,,,,São Paulo,Juventude,,,,,,,,,3,1,,,,,,,,,,,,,,,,
2003,2003-08-10,09:00,25,Estádio Estadual Jornalista Edgar Augusto Proença,,,,Paysandu SC,Goiás EC,,,,,,,,,2,2,,,,,,,,,,,,,,,,
2003,2003-08-10,09:00,25,Estádio Moisés Lucarelli,,,,Ponte Preta,Internacional,,,,,,,,,1,4,,,,,,,,,,,,,,,,
2003,2003-08-10,09:00,25,Estádio Major Antônio Couto Pereira,,,,Coritiba FC,Flamengo,,,,,,,,,5,0,,,,,,,,,,,,,,,,
2003,2003-08-10,09:00,25,Estádio Raimundo Sampaio,,,,Atlético-MG,Corinthians,,,,,,,,,2,3,,,,,,,,,,,,,,,,
2003,2003-08-10,09:00,25,Estádio Orlando Scarpelli,,,,Figueirense FC,EC Vitória,,,,,,,,,1,2,,,,,,,,,,,,,,,,
2003,2003-08-10,09:00,25,Arena Fonte Nova,,,,EC Bahia,Fortaleza,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-10,11:00,25,Estádio São Januário,,,,Vasco da Gama,Guarani,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-08-10,11:00,25,Arena do Grêmio,,,,Grêmio,Atlético-PR,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-08-16,09:00,26,Estádio São Januário,,,,Vasco da Gama,EC Vitória,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-16,09:00,26,Arena Fonte Nova,,,,EC Bahia,Internacional,,,,,,,,,1,3,,,,,,,,,,,,,,,,
2003,2003-08-16,09:00,26,Estádio Orlando Scarpelli,,,,Figueirense FC,Santos FC,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-16,09:00,26,Estádio Major Antônio Couto Pereira,,,,Coritiba FC,Juventude,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-16,11:00,26,Estádio Raimundo Sampaio,,,,Atlético-MG,Atlético-PR,,,,,,,,,1,2,,,,,,,,,,,,,,,,
2003,2003-08-16,11:00,26,Estádio Cícero Pompeu de Toledo,,,,São Paulo,Criciúma EC,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-08-17,09:00,26,Estádio Estadual Jornalista Edgar Augusto Proença,,,,Paysandu SC,Corinthians,,,,,,,,,2,2,,,,,,,,,,,,,,,,
2003,2003-08-17,09:00,26,Estádio Municipal Anacleto Campanella,,,,São Caetano,Fortaleza,,,,,,,,,3,0,,,,,,,,,,,,,,,,
2003,2003-08-17,09:00,26,Estádio Moisés Lucarelli,,,,Ponte Preta,Cruzeiro,,,,,,,,,1,3,,,,,,,,,,,,,,,,
2003,2003-08-17,09:00,26,Estádio Durival Britto e Silva,,,,Paraná,Guarani,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-08-17,09:00,26,Arena do Grêmio,,,,Grêmio,Goiás EC,,,,,,,,,0,1,,,,,,,,,,,,,,,,
2003,2003-08-17,11:00,26,Estádio Jornalista Mário Filho,,,,Fluminense,Flamengo,,,,,,,,,0,1,,,,,,,,,,,,,,,,
2003,2003-08-21,01:30,27,Estádio Jornalista Mário Filho,,,,Flamengo,São Caetano,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-21,01:30,27,Estádio de Hailé Pinheiro,,,,Goiás EC,Paraná,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-21,01:30,27,Estádio Alfredo Jaconi,,,,Juventude,EC Bahia,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-21,01:30,27,Estádio Governador Magalhães Pinto,,,,Cruzeiro,Coritiba FC,,,,,,,,,2,2,,,,,,,,,,,,,,,,
2003,2003-08-21,01:30,27,Arena da Baixada,,,,Atlético-PR,Figueirense FC,,,,,,,,,1,2,,,,,,,,,,,,,,,,
2003,2003-08-21,01:30,27,Estádio Manoel Barradas,,,,EC Vitória,Grêmio,,,,,,,,,4,1,,,,,,,,,,,,,,,,
2003,2003-08-21,02:40,27,Estádio Urbano Caldeira,,,,Santos FC,Paysandu SC,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-08-21,02:40,27,Estádio Governador Plácido Castelo,,,,Fortaleza,São Paulo,,,,,,,,,0,2,,,,,,,,,,,,,,,,
2003,2003-08-21,02:40,27,Neo Química Arena,,,,Corinthians,Vasco da Gama,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-08-21,08:00,27,Estádio Beira-Rio,,,,Internacional,Fluminense,,,,,,,,,0,1,,,,,,,,,,,,,,,,
2003,2003-08-22,01:30,27,Estádio Brinco de Ouro da Princesa,,,,Guarani,Atlético-MG,,,,,,,,,2,2,,,,,,,,,,,,,,,,
2003,2003-08-22,01:30,27,Estádio Heriberto Hülse,,,,Criciúma EC,Ponte Preta,,,,,,,,,3,0,,,,,,,,,,,,,,,,
2003,2003-08-23,09:00,28,Estádio Urbano Caldeira,,,,Santos FC,Flamengo,,,,,,,,,2,1,,,,,,,,,,,,,,,,
2003,2003-08-23,09:00,28,Arena da Baixada,,,,Atlético-PR,Fortaleza,,,,,,,,,3,1,,,,,,,,,,,,,,,,
2003,2003-08-23,09:00,28,Estádio de Hailé Pinheiro,,,,Goiás EC,Cruzeiro,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-23,11:00,28,Arena do Grêmio,,,,Grêmio,São Caetano,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-08-24,09:00,28,Estádio São Januário,,,,Vasco da Gama,São Paulo,,,,,,,,,3,2,,,,,,,,,,,,,,,,
2003,2003-08-24,09:00,28,Estádio Estadual Jornalista Edgar Augusto Proença,,,,Paysandu SC,Ponte Preta,,,,,,,,,3,2,,,,,,,,,,,,,,,,
2003,2003-08-24,09:00,28,Estádio Durival Britto e Silva,,,,Paraná,Fluminense,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-08-24,09:00,28,Estádio Manoel Barradas,,,,EC Vitória,Juventude,,,,,,,,,3,0,,,,,,,,,,,,,,,,
2003,2003-08-24,09:00,28,Estádio Brinco de Ouro da Princesa,,,,Guarani,Criciúma EC,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-24,09:00,28,Estádio Orlando Scarpelli,,,,Figueirense FC,Coritiba FC,,,,,,,,,1,2,,,,,,,,,,,,,,,,
2003,2003-08-24,11:00,28,Neo Química Arena,,,,Corinthians,Internacional,,,,,,,,,3,1,,,,,,,,,,,,,,,,
2003,2003-08-24,11:00,28,Estádio Raimundo Sampaio,,,,Atlético-MG,EC Bahia,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-30,09:00,29,Estádio Jornalista Mário Filho,,,,Fluminense,Grêmio,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-08-30,09:00,29,Estádio Governador Plácido Castelo,,,,Fortaleza,Santos FC,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2003,2003-08-30,09:00,29,Estádio Beira-Rio,,,,Internacional,EC Vitória,,,,,,,,,0,1,,,,,,,,,,,,,,,,
2003,2003-08-30,11:00,29,Estádio Governador Magalhães Pinto,,,,Cruzeiro,Guarani,,,,,,,,,4,1,,,,,,,,,,,,,,,,
2003,2003-08-30,11:00,29,Estádio Cícero Pompeu de Toledo,,,,São Paulo,Paysandu SC,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-31,09:00,29,Estádio Municipal Anacleto Campanella,,,,São Caetano,Vasco da Gama,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-31,09:00,29,Estádio Alfredo Jaconi,,,,Juventude,Goiás EC,,,,,,,,,0,2,,,,,,,,,,,,,,,,
2003,2003-08-31,09:00,29,Estádio Jornalista Mário Filho,,,,Flamengo,Corinthians,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-08-31,09:00,29,Arena Fonte Nova,,,,EC Bahia,Paraná,,,,,,,,,4,2,,,,,,,,,,,,,,,,
2003,2003-08-31,09:00,29,Estádio Moisés Lucarelli,,,,Ponte Preta,Figueirense FC,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-08-31,11:00,29,Estádio Major Antônio Couto Pereira,,,,Coritiba FC,Atlético-MG,,,,,,,,,2,2,,,,,,,,,,,,,,,,
2003,2003-08-31,11:00,29,Estádio Heriberto Hülse,,,,Criciúma EC,Atlético-PR,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-09-13,09:00,30,Estádio Urbano Caldeira,,,,Santos FC,Criciúma EC,,,,,,,,,5,2,,,,,,,,,,,,,,,,
2003,2003-09-13,09:00,30,Arena da Baixada,,,,Atlético-PR,Cruzeiro,,,,,,,,,1,4,,,,,,,,,,,,,,,,
2003,2003-09-13,11:00,30,Arena do Grêmio,,,,Grêmio,EC Bahia,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2003,2003-09-13,11:00,30,Neo Química Arena,,,,Corinthians,Fortaleza,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-09-14,09:00,30,Estádio Manoel Barradas,,,,EC Vitória,Flamengo,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-09-14,09:00,30,Estádio Orlando Scarpelli,,,,Figueirense FC,São Paulo,,,,,,,,,2,2,,,,,,,,,,,,,,,,
2003,2003-09-14,09:00,30,Estádio de Hailé Pinheiro,,,,Goiás EC,Internacional,,,,,,,,,3,1,,,,,,,,,,,,,,,,
2003,2003-09-14,09:00,30,Estádio Estadual Jornalista Edgar Augusto Proença,,,,Paysandu SC,São Caetano,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-09-14,09:00,30,Estádio Brinco de Ouro da Princesa,,,,Guarani,Juventude,,,,,,,,,2,0,,,,,,,,,,,,,,,,
2003,2003-09-14,09:00,30,Estádio Durival Britto e Silva,,,,Paraná,Coritiba FC,,,,,,,,,2,3,,,,,,,,,,,,,,,,
2003,2003-09-14,11:00,30,Estádio São Januário,,,,Vasco da Gama,Fluminense,,,,,,,,,1,0,,,,,,,,,,,,,,,,
2003,2003-09-14,11:00,30,Estádio Raimundo Sampaio,,,,Atlético-MG,Ponte Preta,,,,,,,,,2,0,,,,,,,,,,,,,,,,
